City,month,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,NH3,AQI
Jaipur,2019-09-01,31.081666666666667,67.46433333333333,9.050666666666666,25.319666666666667,28.509666666666664,0.7656666666666666,11.097666666666667,30.096666666666668,0.5806666666666668,4.151,39.72566666666667,76.33333333333333
Jaipur,2019-10-01,61.72032258064516,129.00967741935486,16.845483870967744,45.10225806451613,51.16290322580645,0.9948387096774194,13.066774193548387,44.40096774193549,2.9609677419354843,11.84483870967742,45.392258064516135,137.80645161290323
Jaipur,2019-11-01,69.82766666666666,140.5006666666667,12.443333333333333,42.22866666666666,44.94866666666667,0.9049999999999999,12.073,54.57266666666667,2.4213333333333336,10.555666666666667,40.85166666666667,163.2
Jaipur,2019-12-01,55.31612903225806,128.10064516129032,18.931290322580644,52.85645161290322,60.75290322580645,1.0419354838709676,12.811290322580644,43.84193548387096,4.32774193548387,15.540322580645162,46.82709677419355,130.0
Jaipur,2020-01-01,47.08870967741935,106.64129032258064,13.112580645161291,43.505806451612905,48.65967741935484,0.9506451612903225,11.964193548387096,45.01516129032258,3.5112903225806456,11.210645161290323,38.4958064516129,112.45161290322581
Jaipur,2020-02-01,55.22827586206896,123.38379310344828,17.603103448275863,49.34379310344828,56.297931034482765,1.0375862068965518,13.959310344827585,55.13517241379311,4.0248275862068965,9.638275862068966,36.12689655172414,125.24137931034483
Jaipur,2020-03-01,34.32354838709677,82.63967741935484,6.4074193548387095,29.19483870967742,29.451290322580647,0.7735483870967742,12.932258064516128,63.63709677419355,1.6148387096774195,22.20258064516129,32.943548387096776,100.93548387096774
Jaipur,2020-04-01,28.631333333333334,75.73666666666666,3.3810000000000002,13.514333333333333,14.294666666666666,0.5766666666666667,12.830666666666668,50.94233333333333,0.6323333333333333,9.404333333333334,19.785333333333334,86.2
Jaipur,2020-05-01,41.10709677419354,111.71774193548387,4.226129032258064,17.301290322580645,18.259032258064515,0.6612903225806451,10.95516129032258,59.406451612903226,1.217741935483871,1.7935483870967743,25.015483870967742,113.25806451612904
Jaipur,2020-06-01,35.321333333333335,84.852,5.557,16.858999999999998,19.571,0.643,10.054333333333334,59.22633333333333,0.6816666666666666,1.2343333333333333,26.176666666666666,94.1
Jaipur,2020-07-01,58.79,103.68,5.19,10.88,14.16,0.54,5.19,53.68,0.22,0.46,17.41,70.0
Kolkata,2018-04-01,25.245714285714286,47.04571428571428,3.4985714285714287,34.01,38.58714285714286,0.9657142857142856,10.125789473684211,44.39142857142857,5.58,1.7957142857142858,3.4499999999999997,77.42857142857143
Kolkata,2018-06-01,29.76928571428571,58.345000000000006,2.4492857142857143,29.754285714285714,31.73857142857143,0.7114285714285715,2.843571428571429,33.62714285714286,1.957142857142857,3.057857142857143,6.152857142857143,72.64285714285714
Kolkata,2018-07-01,22.626774193548385,41.660322580645165,7.045483870967741,29.963870967741936,36.99225806451613,0.5551612903225807,2.2293548387096775,17.320645161290326,3.017741935483871,6.050000000000001,5.920967741935484,51.61290322580645
Kolkata,2018-08-01,21.254516129032258,42.064193548387095,7.510967741935484,30.658709677419353,37.92258064516129,1.2341935483870967,1.7690322580645161,11.893548387096773,2.4699999999999998,10.777096774193547,10.01258064516129,70.3225806451613
Kolkata,2018-09-01,38.48233333333334,65.798,10.456999999999999,34.071666666666665,44.45166666666667,1.3416666666666666,3.292666666666667,20.259999999999998,2.8296666666666668,8.382,10.001,83.06666666666666
Kolkata,2018-10-01,68.92290322580645,113.86806451612902,48.34064516129032,49.2,94.05000000000001,1.738709677419355,7.449354838709677,32.02903225806452,4.861612903225807,8.931290322580645,14.853870967741937,163.06451612903226
Kolkata,2018-11-01,141.57066666666665,225.698,62.527,62.98533333333333,120.72600000000001,1.338,12.815333333333333,36.70466666666667,11.639000000000001,20.965,35.854,283.6666666666667
Kolkata,2018-12-01,182.72096774193548,292.0445161290322,86.40032258064515,87.0183870967742,162.00290322580645,1.0583870967741935,14.852580645161291,34.99483870967742,12.800322580645162,23.45193548387097,34.07354838709677,338.258064516129
Kolkata,2019-01-01,202.11096774193547,311.11548387096775,103.34129032258065,105.74064516129032,182.09483870967742,1.3203225806451613,17.418709677419354,29.521935483870966,19.210645161290323,29.823870967741936,31.983225806451614,360.83870967741933
Kolkata,2019-02-01,127.87357142857142,218.615,54.135714285714286,96.07857142857142,138.52821428571428,1.1857142857142857,15.595714285714285,30.97142857142857,4.261785714285714,7.996071428571428,42.31464285714286,266.07142857142856
